seqnames,start,end,width,gen,ID,study
chr11,48504406,48504478,73,,gorilla,SNIFFLES
chr11,48974943,49874157,899215,,gorilla,SNIFFLES
chr11,55599318,55599377,60,,gorilla,SNIFFLES
chr11,56136416,56136567,152,,gorilla,SNIFFLES
chr11,59219763,59221124,1362,,gorilla,SNIFFLES
chr11,59699039,59700567,1529,,gorilla,SNIFFLES
chr11,61477749,61478892,1144,,gorilla,SNIFFLES
chr11,62207177,62207235,59,,gorilla,SNIFFLES
chr11,67597488,67598031,544,,gorilla,SNIFFLES
chr11,68133034,68133310,277,,gorilla,SNIFFLES
chr11,69347494,69348656,1163,,gorilla,SNIFFLES
chr11,73585971,73587586,1616,,gorilla,SNIFFLES
chr11,74994864,74994968,105,,gorilla,SNIFFLES
chr11,79504364,79506130,1767,,gorilla,SNIFFLES
chr11,80148507,80149732,1226,,gorilla,SNIFFLES
chr11,86134539,86134642,104,,gorilla,SNIFFLES
chr11,88478095,88478848,754,,gorilla,SNIFFLES
chr11,89778276,89784353,6078,,gorilla,SNIFFLES
chr11,90907518,90908563,1046,,gorilla,SNIFFLES
chr11,91810129,91811086,958,,gorilla,SNIFFLES
chr11,92368946,92369091,146,,gorilla,SNIFFLES
chr11,92402509,92402866,358,,gorilla,SNIFFLES
chr11,92780037,92780951,915,,gorilla,SNIFFLES
chr11,94438256,94438379,124,,gorilla,SNIFFLES
chr11,97402200,97402994,795,,gorilla,SNIFFLES
chr11,99966988,99967047,60,,gorilla,SNIFFLES
chr11,99988945,99988981,37,,gorilla,SNIFFLES
chr11,100109457,100109650,194,,gorilla,SNIFFLES
chr11,101094751,101095779,1029,,gorilla,SNIFFLES
chr11,101550049,101550796,748,,gorilla,SNIFFLES
chr11,103411545,103411649,105,,gorilla,SNIFFLES
chr11,104539476,104539715,240,,gorilla,SNIFFLES
chr11,105231654,105232469,816,,gorilla,SNIFFLES
chr11,106487902,106488501,600,,gorilla,SNIFFLES
chr11,108020070,108020143,74,,gorilla,SNIFFLES
chr11,109375129,109375242,114,,gorilla,SNIFFLES
chr11,109681010,109681580,571,,gorilla,SNIFFLES
chr11,112262671,112263521,851,,gorilla,SNIFFLES
chr11,112881191,112882980,1790,,gorilla,SNIFFLES
chr11,114501798,114502124,327,,gorilla,SNIFFLES
chr11,114766055,114766210,156,,gorilla,SNIFFLES
chr11,119881761,119883102,1342,,gorilla,SNIFFLES
chr11,120032003,120032618,616,,gorilla,SNIFFLES
chr11,123122563,123124115,1553,,gorilla,SNIFFLES
chr11,124893551,124893633,83,,gorilla,SNIFFLES
chr11,128760863,128761505,643,,gorilla,SNIFFLES
chr11,129558380,129558424,45,,gorilla,SNIFFLES
chr11,129740039,129740439,401,,gorilla,SNIFFLES
chr11,132616333,132638389,22057,,gorilla,SNIFFLES
chr11,134155120,134155214,95,,gorilla,SNIFFLES
chr11,134793255,134794349,1095,,gorilla,SNIFFLES
chr12,3380398,3380650,253,,gorilla,SNIFFLES
chr12,4876449,4891896,15448,,gorilla,SNIFFLES
chr12,9480099,31198363,21718265,,gorilla,SNIFFLES
chr12,13510582,13511798,1217,,gorilla,SNIFFLES
chr12,20469504,20469707,204,,gorilla,SNIFFLES
chr12,21109565,64902640,43793076,,gorilla,SNIFFLES
chr12,21616165,21616261,97,,gorilla,SNIFFLES
chr12,26972197,26973093,897,,gorilla,SNIFFLES
chr12,28656358,28673012,16655,,gorilla,SNIFFLES
chr12,32600366,32601514,1149,,gorilla,SNIFFLES
chr12,33671366,33671526,161,,gorilla,SNIFFLES
chr12,33898003,33898309,307,,gorilla,SNIFFLES
chr12,40192690,40192743,54,,gorilla,SNIFFLES
chr12,40993757,40995517,1761,,gorilla,SNIFFLES
chr12,42451478,42454062,2585,,gorilla,SNIFFLES
chr12,44893602,44895141,1540,,gorilla,SNIFFLES
chr12,47453994,47511011,57018,,gorilla,SNIFFLES
chr12,48078666,48079223,558,,gorilla,SNIFFLES
chr12,58423070,58426079,3010,,gorilla,SNIFFLES
chr12,60736339,60736402,64,,gorilla,SNIFFLES
chr12,61181624,61182531,908,,gorilla,SNIFFLES
chr12,62435464,62441575,6112,,gorilla,SNIFFLES
chr12,62998136,62998605,470,,gorilla,SNIFFLES
chr12,63121282,63121372,91,,gorilla,SNIFFLES
chr12,66876049,66877300,1252,,gorilla,SNIFFLES
chr12,67017482,67017599,118,,gorilla,SNIFFLES
chr12,69360782,69360926,145,,gorilla,SNIFFLES
chr12,69603863,69603917,55,,gorilla,SNIFFLES
chr12,72841091,72841176,86,,gorilla,SNIFFLES
chr12,74026002,74027631,1630,,gorilla,SNIFFLES
chr12,74972387,74972700,314,,gorilla,SNIFFLES
chr12,76537696,76538238,543,,gorilla,SNIFFLES
chr12,77247550,77249046,1497,,gorilla,SNIFFLES
chr12,77776038,77776176,139,,gorilla,SNIFFLES
chr12,78248033,78248809,777,,gorilla,SNIFFLES
chr12,78971505,78971574,70,,gorilla,SNIFFLES
chr12,81915020,81915116,97,,gorilla,SNIFFLES
chr12,85406508,85407437,930,,gorilla,SNIFFLES
chr12,86845556,86857785,12230,,gorilla,SNIFFLES
chr12,87181444,87181477,34,,gorilla,SNIFFLES
chr12,88159404,88160462,1059,,gorilla,SNIFFLES
chr12,88639880,88641461,1582,,gorilla,SNIFFLES
chr12,91409004,91409172,169,,gorilla,SNIFFLES
chr12,91438164,91438382,219,,gorilla,SNIFFLES
chr12,91438164,91440434,2271,,gorilla,SNIFFLES
chr12,93128786,93128820,35,,gorilla,SNIFFLES
chr12,93492513,93497804,5292,,gorilla,SNIFFLES
chr12,94912548,94912708,161,,gorilla,SNIFFLES
chr12,96711526,96711584,59,,gorilla,SNIFFLES
chr12,98751298,98751378,81,,gorilla,SNIFFLES
chr12,98779531,98779586,56,,gorilla,SNIFFLES
chr12,104249034,104249705,672,,gorilla,SNIFFLES
chr12,104429594,104429717,124,,gorilla,SNIFFLES
chr12,105333622,105334720,1099,,gorilla,SNIFFLES
chr12,106063032,106064012,981,,gorilla,SNIFFLES
chr12,107715134,107715182,49,,gorilla,SNIFFLES
chr12,107718205,107719224,1020,,gorilla,SNIFFLES
chr12,108943041,108943344,304,,gorilla,SNIFFLES
chr12,115229116,115229462,347,,gorilla,SNIFFLES
chr12,119585566,119587318,1753,,gorilla,SNIFFLES
chr12,120260638,120261277,640,,gorilla,SNIFFLES
chr12,125423926,125424026,101,,gorilla,SNIFFLES
chr12,127144021,127144878,858,,gorilla,SNIFFLES
chr10,26187266,26187504,239,,gorilla,SNIFFLES
chr13,18199480,18211703,12224,,gorilla,SNIFFLES
chr13,22883959,22884209,251,,gorilla,SNIFFLES
chr13,22928269,22948160,19892,,gorilla,SNIFFLES
chr13,24456448,24457068,621,,gorilla,SNIFFLES
chr13,24552813,24552973,161,,gorilla,SNIFFLES
chr13,27588545,27590964,2420,,gorilla,SNIFFLES
chr13,27590814,27591009,196,,gorilla,SNIFFLES
chr13,30204626,30204697,72,,gorilla,SNIFFLES
chr13,32219389,32219477,89,,gorilla,SNIFFLES
chr13,33204029,33204177,149,,gorilla,SNIFFLES
chr13,34814826,34816400,1575,,gorilla,SNIFFLES
chr13,37315208,37317761,2554,,gorilla,SNIFFLES
chr13,40185886,40187015,1130,,gorilla,SNIFFLES
chr13,41343428,41344042,615,,gorilla,SNIFFLES
chr13,42383741,42383986,246,,gorilla,SNIFFLES
chr13,49586765,49586825,61,,gorilla,SNIFFLES
chr13,52900440,52900691,252,,gorilla,SNIFFLES
chr13,54287321,54287386,66,,gorilla,SNIFFLES
chr13,55391711,55391926,216,,gorilla,SNIFFLES
chr13,56561256,56562548,1293,,gorilla,SNIFFLES
chr13,57176729,57177836,1108,,gorilla,SNIFFLES
chr13,57735990,57736082,93,,gorilla,SNIFFLES
chr13,61368096,61368866,771,,gorilla,SNIFFLES
chr13,61368704,61370540,1837,,gorilla,SNIFFLES
chr13,63145931,63147112,1182,,gorilla,SNIFFLES
chr13,65285079,65285995,917,,gorilla,SNIFFLES
chr13,66750367,66750447,81,,gorilla,SNIFFLES
chr13,68061338,68061388,51,,gorilla,SNIFFLES
chr13,68295160,68295385,226,,gorilla,SNIFFLES
chr13,68438668,68438723,56,,gorilla,SNIFFLES
chr13,68494832,68499399,4568,,gorilla,SNIFFLES
chr13,68494832,68495329,498,,gorilla,SNIFFLES
chr13,69835467,69835514,48,,gorilla,SNIFFLES
chr13,70689284,70689651,368,,gorilla,SNIFFLES
chr13,71115300,71115359,60,,gorilla,SNIFFLES
chr13,71127522,71130529,3008,,gorilla,SNIFFLES
chr13,71127522,71128673,1152,,gorilla,SNIFFLES
chr13,71130530,71130764,235,,gorilla,SNIFFLES
chr13,72711767,72715176,3410,,gorilla,SNIFFLES
chr13,72715041,72715179,139,,gorilla,SNIFFLES
chr13,73243424,73243510,87,,gorilla,SNIFFLES
chr13,74953261,74953572,312,,gorilla,SNIFFLES
chr13,74953445,74957229,3785,,gorilla,SNIFFLES
chr13,75013272,75013736,465,,gorilla,SNIFFLES
chr13,76491465,76491880,416,,gorilla,SNIFFLES
chr13,78938881,78938949,69,,gorilla,SNIFFLES
chr13,82699409,82699810,402,,gorilla,SNIFFLES
chr13,82752915,82754327,1413,,gorilla,SNIFFLES
chr13,84895766,84895919,154,,gorilla,SNIFFLES
chr13,85549804,85549863,60,,gorilla,SNIFFLES
chr13,90993718,90993897,180,,gorilla,SNIFFLES
chr13,93502991,93503248,258,,gorilla,SNIFFLES
chr13,94550089,94550193,105,,gorilla,SNIFFLES
chr13,102084315,102084374,60,,gorilla,SNIFFLES
chr13,103296005,103297032,1028,,gorilla,SNIFFLES
chr13,103341846,103353326,11481,,gorilla,SNIFFLES
chr13,103688350,103688475,126,,gorilla,SNIFFLES
chr13,104963545,104964602,1058,,gorilla,SNIFFLES
chr13,105241775,105243297,1523,,gorilla,SNIFFLES
chr13,111122569,111122648,80,,gorilla,SNIFFLES
chr13,112247585,112248088,504,,gorilla,SNIFFLES
chr13,114056463,114056840,378,,gorilla,SNIFFLES
chr14,21159953,21164304,4352,,gorilla,SNIFFLES
chr14,21690012,21690241,230,,gorilla,SNIFFLES
chr14,22102621,22102930,310,,gorilla,SNIFFLES
chr14,29292061,29293043,983,,gorilla,SNIFFLES
chr14,30998355,49767204,18768850,,gorilla,SNIFFLES
chr14,32918819,32919541,723,,gorilla,SNIFFLES
chr14,35912540,35922499,9960,,gorilla,SNIFFLES
chr14,40429995,40919204,489210,,gorilla,SNIFFLES
chr14,46675039,46675237,199,,gorilla,SNIFFLES
chr14,49248158,49248572,415,,gorilla,SNIFFLES
chr14,49419449,49420480,1032,,gorilla,SNIFFLES
chr14,52668113,52669419,1307,,gorilla,SNIFFLES
chr14,53608548,53608610,63,,gorilla,SNIFFLES
chr14,53740246,53741640,1395,,gorilla,SNIFFLES
chr14,56678357,56678416,60,,gorilla,SNIFFLES
chr14,60793210,60793750,541,,gorilla,SNIFFLES
chr14,62605167,62606939,1773,,gorilla,SNIFFLES
chr14,63865617,63870951,5335,,gorilla,SNIFFLES
chr14,64331924,64332249,326,,gorilla,SNIFFLES
chr14,68137449,68137692,244,,gorilla,SNIFFLES
chr14,70224754,70224860,107,,gorilla,SNIFFLES
chr14,71184723,71184791,69,,gorilla,SNIFFLES
chr14,71806825,71807297,473,,gorilla,SNIFFLES
chr14,72735413,72735531,119,,gorilla,SNIFFLES
chr14,74684748,74684804,57,,gorilla,SNIFFLES
chr14,78760983,78761686,704,,gorilla,SNIFFLES
chr14,80223890,80223959,70,,gorilla,SNIFFLES
chr14,80788600,80789896,1297,,gorilla,SNIFFLES
chr14,80812989,80813052,64,,gorilla,SNIFFLES
chr14,82147632,82147743,112,,gorilla,SNIFFLES
chr14,82505982,82506862,881,,gorilla,SNIFFLES
chr14,83968627,83968897,271,,gorilla,SNIFFLES
chr14,84767621,84767656,36,,gorilla,SNIFFLES
chr14,85844691,85844885,195,,gorilla,SNIFFLES
chr14,91551670,91551968,299,,gorilla,SNIFFLES
chr14,91752960,91753631,672,,gorilla,SNIFFLES
chr14,92308297,92308852,556,,gorilla,SNIFFLES
chr14,94941071,94942093,1023,,gorilla,SNIFFLES
chr14,100487904,100487971,68,,gorilla,SNIFFLES
chr15,20224623,23033570,2808948,,gorilla,SNIFFLES
chr15,20654428,22369650,1715223,,gorilla,SNIFFLES
chr15,21263915,21265266,1352,,gorilla,SNIFFLES
chr15,25710583,25710619,37,,gorilla,SNIFFLES
chr15,26277374,26278576,1203,,gorilla,SNIFFLES
chr15,26278489,26278578,90,,gorilla,SNIFFLES
chr15,26305716,26307158,1443,,gorilla,SNIFFLES
chr15,26466497,26466562,66,,gorilla,SNIFFLES
chr15,30801073,31694249,893177,,gorilla,SNIFFLES
chr15,31038074,31038145,72,,gorilla,SNIFFLES
chr15,36558543,36559196,654,,gorilla,SNIFFLES
chr15,37276655,37278709,2055,,gorilla,SNIFFLES
chr15,37408195,37408628,434,,gorilla,SNIFFLES
chr15,37579708,37580979,1272,,gorilla,SNIFFLES
chr15,38328162,38329816,1655,,gorilla,SNIFFLES
chr15,39417559,39417780,222,,gorilla,SNIFFLES
chr15,40129564,40153598,24035,,gorilla,SNIFFLES
chr15,44933187,44948410,15224,,gorilla,SNIFFLES
chr15,45620928,45621106,179,,gorilla,SNIFFLES
chr15,45620947,45622435,1489,,gorilla,SNIFFLES
chr15,52347759,52349275,1517,,gorilla,SNIFFLES
chr15,60836467,60837026,560,,gorilla,SNIFFLES
chr15,61452049,61452097,49,,gorilla,SNIFFLES
chr15,63286255,63287353,1099,,gorilla,SNIFFLES
chr15,64513693,64514767,1075,,gorilla,SNIFFLES
chr15,68951648,68951752,105,,gorilla,SNIFFLES
chr15,69289320,69289436,117,,gorilla,SNIFFLES
chr15,69613339,69614153,815,,gorilla,SNIFFLES
chr15,73979206,73979606,401,,gorilla,SNIFFLES
chr15,77416039,77416084,46,,gorilla,SNIFFLES
chr15,77535907,77536089,183,,gorilla,SNIFFLES
chr15,77902144,78746575,844432,,gorilla,SNIFFLES
chr15,78306092,78306227,136,,gorilla,SNIFFLES
chr15,79776335,79776486,152,,gorilla,SNIFFLES
chr15,82103800,82113893,10094,,gorilla,SNIFFLES
chr15,82822167,82822210,44,,gorilla,SNIFFLES
chr15,85327499,85327984,486,,gorilla,SNIFFLES
chr15,86041920,86042170,251,,gorilla,SNIFFLES
chr15,87315088,87315343,256,,gorilla,SNIFFLES
chr15,88044111,88044198,88,,gorilla,SNIFFLES
chr15,89124638,89125904,1267,,gorilla,SNIFFLES
chr15,93510435,93510491,57,,gorilla,SNIFFLES
chr15,94542088,94542165,78,,gorilla,SNIFFLES
chr15,98265828,98265910,83,,gorilla,SNIFFLES
chr16,4293981,4294028,48,,gorilla,SNIFFLES
chr16,5023949,5024546,598,,gorilla,SNIFFLES
chr16,5416266,5416341,76,,gorilla,SNIFFLES
chr16,7366901,7367681,781,,gorilla,SNIFFLES
chr16,7542314,7542628,315,,gorilla,SNIFFLES
chr16,8671322,8671832,511,,gorilla,SNIFFLES
chr16,9609317,9609375,59,,gorilla,SNIFFLES
chr16,11677624,17676960,5999337,,gorilla,SNIFFLES
chr16,11900189,11959911,59723,,gorilla,SNIFFLES
chr16,11914915,11975445,60531,,gorilla,SNIFFLES
chr16,11957117,16096151,4139035,,gorilla,SNIFFLES
chr16,12526618,12533343,6726,,gorilla,SNIFFLES
chr16,14455332,14455625,294,,gorilla,SNIFFLES
chr16,15913800,17691726,1777927,,gorilla,SNIFFLES
chr16,16171111,17670484,1499374,,gorilla,SNIFFLES
chr16,19979618,19979938,321,,gorilla,SNIFFLES
chr16,22429678,29095078,6665401,,gorilla,SNIFFLES
chr16,23430813,23430904,92,,gorilla,SNIFFLES
chr16,23511221,23511276,56,,gorilla,SNIFFLES
chr16,23590050,23591226,1177,,gorilla,SNIFFLES
chr16,24881218,24881909,692,,gorilla,SNIFFLES
chr16,26735660,26736800,1141,,gorilla,SNIFFLES
chr16,35130048,35131738,1691,,gorilla,SNIFFLES
chr16,35182107,35182760,654,,gorilla,SNIFFLES
chr16,47834520,47835846,1327,,gorilla,SNIFFLES
chr16,48108643,48108749,107,,gorilla,SNIFFLES
chr16,52689918,52689984,67,,gorilla,SNIFFLES
chr16,58003433,58003520,88,,gorilla,SNIFFLES
chr16,58096211,58096318,108,,gorilla,SNIFFLES
chr16,59539587,59540586,1000,,gorilla,SNIFFLES
chr16,61022115,61022789,675,,gorilla,SNIFFLES
chr16,63373262,63373471,210,,gorilla,SNIFFLES
chr16,63480100,63480214,115,,gorilla,SNIFFLES
chr16,68518811,68520045,1235,,gorilla,SNIFFLES
chr16,69608272,69608600,329,,gorilla,SNIFFLES
chr16,72716618,72716694,77,,gorilla,SNIFFLES
chr16,75204680,75222753,18074,,gorilla,SNIFFLES
chr16,77187387,77188258,872,,gorilla,SNIFFLES
chr16,78187916,78188039,124,,gorilla,SNIFFLES
chr16,78606797,78606886,90,,gorilla,SNIFFLES
chr16,82745767,82745923,157,,gorilla,SNIFFLES
chr16,87135041,87135120,80,,gorilla,SNIFFLES
chr16,88080010,88080135,126,,gorilla,SNIFFLES
chr12,32927582,32927640,59,,gorilla,SNIFFLES
chr17,153274,153378,105,,gorilla,SNIFFLES
chr17,2803434,2803507,74,,gorilla,SNIFFLES
chr17,3712937,3713177,241,,gorilla,SNIFFLES
chr17,5128494,60047448,54918955,,gorilla,SNIFFLES
chr17,5179341,41630994,36451654,,gorilla,SNIFFLES
chr17,5714685,5715363,679,,gorilla,SNIFFLES
chr17,11514296,11515218,923,,gorilla,SNIFFLES
chr17,11819671,11819844,174,,gorilla,SNIFFLES
chr17,13982529,13983214,686,,gorilla,SNIFFLES
chr17,22647906,22649600,1695,,gorilla,SNIFFLES
chr17,27213732,27214598,867,,gorilla,SNIFFLES
chr17,27404431,27404841,411,,gorilla,SNIFFLES
chr17,29483246,29484026,781,,gorilla,SNIFFLES
chr17,30526948,30528079,1132,,gorilla,SNIFFLES
chr17,31120777,37899521,6778745,,gorilla,SNIFFLES
chr17,31208893,31209584,692,,gorilla,SNIFFLES
chr17,35349910,35351320,1411,,gorilla,SNIFFLES
chr17,35379690,35380559,870,,gorilla,SNIFFLES
chr17,36115912,36115957,46,,gorilla,SNIFFLES
chr17,39024710,39026260,1551,,gorilla,SNIFFLES
chr17,41227278,41227344,67,,gorilla,SNIFFLES
chr17,42002396,42003756,1361,,gorilla,SNIFFLES
chr17,43280105,43335270,55166,,gorilla,SNIFFLES
chr17,44824452,44826103,1652,,gorilla,SNIFFLES
chr17,45323338,45323814,477,,gorilla,SNIFFLES
chr17,45449726,45587493,137768,,gorilla,SNIFFLES
chr17,47199020,47199983,964,,gorilla,SNIFFLES
chr17,47383470,47383574,105,,gorilla,SNIFFLES
chr17,48549046,48550032,987,,gorilla,SNIFFLES
chr17,52357956,52361151,3196,,gorilla,SNIFFLES
chr17,52513388,52532446,19059,,gorilla,SNIFFLES
chr17,53126738,53127462,725,,gorilla,SNIFFLES
chr17,53126744,53132015,5272,,gorilla,SNIFFLES
chr17,57641885,57642474,590,,gorilla,SNIFFLES
chr17,58385168,58386347,1180,,gorilla,SNIFFLES
chr17,60781857,60781935,79,,gorilla,SNIFFLES
chr17,61668155,61668375,221,,gorilla,SNIFFLES
chr17,65133292,65133423,132,,gorilla,SNIFFLES
chr17,68664696,68664849,154,,gorilla,SNIFFLES
chr17,70516430,70518011,1582,,gorilla,SNIFFLES
chr17,73023533,73023602,70,,gorilla,SNIFFLES
chr17,74490481,74490741,261,,gorilla,SNIFFLES
chr17,78037689,78037929,241,,gorilla,SNIFFLES
chr17,81842374,81842530,157,,gorilla,SNIFFLES
chr18,138405,139274,870,,gorilla,SNIFFLES
chr18,11681824,12156387,474564,,gorilla,SNIFFLES
chr18,14093321,14093364,44,,gorilla,SNIFFLES
chr18,21282018,21282839,822,,gorilla,SNIFFLES
chr18,22252618,22253103,486,,gorilla,SNIFFLES
chr18,24685255,24685453,199,,gorilla,SNIFFLES
chr18,25593117,25594547,1431,,gorilla,SNIFFLES
chr18,25936525,25936658,134,,gorilla,SNIFFLES
chr18,25940578,25940859,282,,gorilla,SNIFFLES
chr18,26535431,26535505,75,,gorilla,SNIFFLES
chr18,28897416,28897611,196,,gorilla,SNIFFLES
chr18,34138679,34139015,337,,gorilla,SNIFFLES
chr18,36066927,36067235,309,,gorilla,SNIFFLES
chr18,36362571,36362706,136,,gorilla,SNIFFLES
chr18,39846384,39846545,162,,gorilla,SNIFFLES
chr18,40322546,40322682,137,,gorilla,SNIFFLES
chr18,41290405,41290696,292,,gorilla,SNIFFLES
chr18,42165148,42166514,1367,,gorilla,SNIFFLES
chr18,43848236,43848342,107,,gorilla,SNIFFLES
chr18,50708592,50709751,1160,,gorilla,SNIFFLES
chr18,51768957,51769391,435,,gorilla,SNIFFLES
chr18,53877683,53877719,37,,gorilla,SNIFFLES
chr18,55674022,55674184,163,,gorilla,SNIFFLES
chr18,61165625,61165686,62,,gorilla,SNIFFLES
chr18,63380068,63381175,1108,,gorilla,SNIFFLES
chr18,64920202,64920724,523,,gorilla,SNIFFLES
chr18,65533450,65533687,238,,gorilla,SNIFFLES
chr18,66048182,66048231,50,,gorilla,SNIFFLES
chr18,67193271,67193773,503,,gorilla,SNIFFLES
chr18,68401536,68402233,698,,gorilla,SNIFFLES
chr18,68888018,68888258,241,,gorilla,SNIFFLES
chr18,68888019,68888258,240,,gorilla,SNIFFLES
chr18,70834658,70839748,5091,,gorilla,SNIFFLES
chr18,71117642,71118060,419,,gorilla,SNIFFLES
chr18,72979004,72979984,981,,gorilla,SNIFFLES
chr18,73685288,73687023,1736,,gorilla,SNIFFLES
chr18,77379383,77379944,562,,gorilla,SNIFFLES
chr18,79918636,79918892,257,,gorilla,SNIFFLES
chr18,80097618,80098621,1004,,gorilla,SNIFFLES
chr19,3281638,3281792,155,,gorilla,SNIFFLES
chr19,4721114,4721289,176,,gorilla,SNIFFLES
chr19,4835820,4836445,626,,gorilla,SNIFFLES
chr19,5059127,5059269,143,,gorilla,SNIFFLES
chr19,5294304,5295406,1103,,gorilla,SNIFFLES
chr19,8500174,8500289,116,,gorilla,SNIFFLES
chr19,11910009,11910098,90,,gorilla,SNIFFLES
chr19,17959627,17959692,66,,gorilla,SNIFFLES
chr19,19231450,19231860,411,,gorilla,SNIFFLES
chr19,20957254,20959506,2253,,gorilla,SNIFFLES
chr19,20959040,20963133,4094,,gorilla,SNIFFLES
chr19,22521348,22669972,148625,,gorilla,SNIFFLES
chr19,24042669,24043496,828,,gorilla,SNIFFLES
chr19,24182045,24182097,53,,gorilla,SNIFFLES
chr19,29388641,29388681,41,,gorilla,SNIFFLES
chr19,30975799,30975920,122,,gorilla,SNIFFLES
chr19,32639363,32639447,85,,gorilla,SNIFFLES
chr19,35546501,35546596,96,,gorilla,SNIFFLES
chr19,36516126,36516342,217,,gorilla,SNIFFLES
chr19,39692330,39692405,76,,gorilla,SNIFFLES
chr19,43700046,43700948,903,,gorilla,SNIFFLES
chr19,45123535,45124527,993,,gorilla,SNIFFLES
chr19,48185012,48188362,3351,,gorilla,SNIFFLES
chr19,48185011,48185192,182,,gorilla,SNIFFLES
chr19,49026659,49034277,7619,,gorilla,SNIFFLES
chr19,49029362,49049158,19797,,gorilla,SNIFFLES
chr19,52502786,52502856,71,,gorilla,SNIFFLES
chr19,53286570,53286640,71,,gorilla,SNIFFLES
chr19,53287428,53287740,313,,gorilla,SNIFFLES
chr19,54210707,54210794,88,,gorilla,SNIFFLES
chr19,55872048,55872144,97,,gorilla,SNIFFLES
chr20,5573430,5573518,89,,gorilla,SNIFFLES
chr20,10688104,10688281,178,,gorilla,SNIFFLES
chr20,10807817,10808435,619,,gorilla,SNIFFLES
chr20,14175184,14175460,277,,gorilla,SNIFFLES
chr20,18048807,18048916,110,,gorilla,SNIFFLES
chr20,19817076,19817435,360,,gorilla,SNIFFLES
chr20,19900909,19901809,901,,gorilla,SNIFFLES
chr20,20470445,20470769,325,,gorilla,SNIFFLES
chr20,21287319,21288825,1507,,gorilla,SNIFFLES
chr20,24494807,24494930,124,,gorilla,SNIFFLES
chr20,26132235,26132538,304,,gorilla,SNIFFLES
chr20,34055833,34056400,568,,gorilla,SNIFFLES
chr20,36406514,36406561,48,,gorilla,SNIFFLES
chr20,40648400,40649369,970,,gorilla,SNIFFLES
chr20,42515686,42516267,582,,gorilla,SNIFFLES
chr20,42516170,42516277,108,,gorilla,SNIFFLES
chr20,43354856,43356005,1150,,gorilla,SNIFFLES
chr20,47308320,47308522,203,,gorilla,SNIFFLES
chr20,47388458,47389325,868,,gorilla,SNIFFLES
chr20,50119772,50121019,1248,,gorilla,SNIFFLES
chr20,56161305,56161401,97,,gorilla,SNIFFLES
chr20,56503209,56503392,184,,gorilla,SNIFFLES
chr20,56856772,56856897,126,,gorilla,SNIFFLES
chr20,57722631,57722706,76,,gorilla,SNIFFLES
chr20,59963579,59964945,1367,,gorilla,SNIFFLES
chr21,17049106,17051253,2148,,gorilla,SNIFFLES
chr21,18575423,18576583,1161,,gorilla,SNIFFLES
chr21,21244191,21244265,75,,gorilla,SNIFFLES
chr21,21977515,21977556,42,,gorilla,SNIFFLES
chr21,22280375,22280442,68,,gorilla,SNIFFLES
chr21,22373160,22373272,113,,gorilla,SNIFFLES
chr21,22373160,22373765,606,,gorilla,SNIFFLES
chr21,23082315,23082634,320,,gorilla,SNIFFLES
chr21,23647356,23648725,1370,,gorilla,SNIFFLES
chr21,26001844,26002386,543,,gorilla,SNIFFLES
chr21,26198820,26198992,173,,gorilla,SNIFFLES
chr21,30201218,30202461,1244,,gorilla,SNIFFLES
chr21,30881255,30881410,156,,gorilla,SNIFFLES
chr21,31286959,31287054,96,,gorilla,SNIFFLES
chr21,31902166,31902522,357,,gorilla,SNIFFLES
chr21,32864982,32865118,137,,gorilla,SNIFFLES
chr21,33773237,33773543,307,,gorilla,SNIFFLES
chr21,36252261,36252471,211,,gorilla,SNIFFLES
chr21,36342634,36342751,118,,gorilla,SNIFFLES
chr21,41426695,41426759,65,,gorilla,SNIFFLES
chr21,41841172,41841555,384,,gorilla,SNIFFLES
chr21,44468516,44468980,465,,gorilla,SNIFFLES
chr21,44705292,44705429,138,,gorilla,SNIFFLES
chr21,44884055,44884142,88,,gorilla,SNIFFLES
chr21,46202124,46202408,285,,gorilla,SNIFFLES
chr22,10784641,11068988,284348,,gorilla,SNIFFLES
chr22,20065566,20065670,105,,gorilla,SNIFFLES
chr22,21614980,21615089,110,,gorilla,SNIFFLES
chr22,22097108,22098803,1696,,gorilla,SNIFFLES
chr22,23381393,31017571,7636179,,gorilla,SNIFFLES
chr22,23754648,23755635,988,,gorilla,SNIFFLES
chr22,25508635,25508824,190,,gorilla,SNIFFLES
chr22,25737340,25737495,156,,gorilla,SNIFFLES
chr22,26419541,26420979,1439,,gorilla,SNIFFLES
chr22,27244236,27245297,1062,,gorilla,SNIFFLES
chr22,28796279,28796533,255,,gorilla,SNIFFLES
chr22,33250051,33250602,552,,gorilla,SNIFFLES
chr22,39937114,39937667,554,,gorilla,SNIFFLES
chr22,40333149,40333240,92,,gorilla,SNIFFLES
